customer_id,account_id,subscription_type,subscription_amount,subscription_operating_cost,subscription_duration,cancel_validation,cancel_reason
STRM-104679,ACC-104683,tier 3,5,3,425,no,
STRM-104680,ACC-104684,tier 2,7,3,532,no,
STRM-104681,ACC-104685,tier 3,5,3,152,yes,switch to competitor
STRM-104682,ACC-104686,tier 2,7,3,300,no,
STRM-104683,ACC-104687,tier 1,10,3,456,no,
STRM-104684,ACC-104688,tier 1,10,3,21,yes,switch to competitor
STRM-104685,ACC-104689,tier 2,7,3,392,no,
STRM-104686,ACC-104690,tier 3,5,3,175,yes,switch to competitor
STRM-104687,ACC-104691,tier 2,7,3,570,no,
STRM-104688,ACC-104692,tier 2,7,3,353,no,
STRM-104689,ACC-104693,tier 2,7,3,403,no,
STRM-104690,ACC-104694,tier 2,7,3,36,yes,switch to competitor
STRM-104691,ACC-104695,tier 2,7,3,538,no,
STRM-104692,ACC-104696,tier 3,5,3,356,yes,switch to competitor
STRM-104693,ACC-104697,tier 2,7,3,107,yes,too expensive
STRM-104694,ACC-104698,tier 2,7,3,563,no,
STRM-104695,ACC-104699,tier 1,10,3,387,no,
STRM-104696,ACC-104700,tier 3,5,3,493,no,
STRM-104697,ACC-104701,tier 1,10,3,375,no,
STRM-104698,ACC-104702,tier 1,10,3,30,yes,switch to competitor
STRM-104699,ACC-104703,tier 2,7,3,226,yes,not enough content
STRM-104700,ACC-104704,tier 2,7,3,84,yes,switch to competitor
STRM-104701,ACC-104705,tier 2,7,3,518,no,
STRM-104702,ACC-104706,tier 2,7,3,144,yes,switch to competitor
STRM-104703,ACC-104707,tier 3,5,3,245,no,
STRM-104704,ACC-104708,tier 1,10,3,241,no,
STRM-104705,ACC-104709,tier 3,5,3,175,yes,switch to competitor
STRM-104706,ACC-104710,tier 2,7,3,575,no,
STRM-104707,ACC-104711,tier 2,7,3,486,no,
STRM-104708,ACC-104712,tier 2,7,3,358,no,
STRM-104709,ACC-104713,tier 2,7,3,490,no,
STRM-104710,ACC-104714,tier 3,5,3,335,yes,switch to competitor
STRM-104711,ACC-104715,tier 2,7,3,225,no,
STRM-104712,ACC-104716,tier 2,7,3,549,no,
STRM-104713,ACC-104717,tier 2,7,3,319,no,
STRM-104714,ACC-104718,tier 3,5,3,148,yes,switch to competitor
STRM-104715,ACC-104719,tier 2,7,3,558,no,
STRM-104716,ACC-104720,tier 3,5,3,536,no,
STRM-104717,ACC-104721,tier 2,7,3,31,yes,too expensive
STRM-104718,ACC-104722,tier 1,10,3,534,no,
STRM-104719,ACC-104723,tier 1,10,3,49,yes,too expensive
STRM-104720,ACC-104724,tier 2,7,3,306,no,
STRM-104721,ACC-104725,tier 1,10,3,397,no,
STRM-104722,ACC-104726,tier 1,10,3,584,no,
STRM-104723,ACC-104727,tier 3,5,3,272,yes,switch to competitor
STRM-104724,ACC-104728,tier 3,5,3,452,no,
STRM-104725,ACC-104729,tier 2,7,3,549,no,
STRM-104726,ACC-104730,tier 1,10,3,358,no,
STRM-104727,ACC-104731,tier 1,10,3,547,no,
STRM-104728,ACC-104732,tier 1,10,3,344,yes,too expensive
STRM-104729,ACC-104733,tier 2,7,3,290,no,
STRM-104730,ACC-104734,tier 3,5,3,495,no,
STRM-104731,ACC-104735,tier 2,7,3,250,yes,not enough content
STRM-104732,ACC-104736,tier 1,10,3,361,no,
STRM-104733,ACC-104737,tier 2,7,3,48,yes,switch to competitor
STRM-104734,ACC-104738,tier 2,7,3,557,no,
STRM-104735,ACC-104739,tier 2,7,3,231,no,
STRM-104736,ACC-104740,tier 2,7,3,352,no,
STRM-104737,ACC-104741,tier 2,7,3,544,no,
STRM-104738,ACC-104742,tier 1,10,3,475,no,
STRM-104739,ACC-104743,tier 1,10,3,75,yes,not enough content
STRM-104740,ACC-104744,tier 3,5,3,374,no,
STRM-104741,ACC-104745,tier 1,10,3,132,yes,not enough content
STRM-104742,ACC-104746,tier 1,10,3,483,no,
STRM-104743,ACC-104747,tier 1,10,3,133,yes,switch to competitor
STRM-104744,ACC-104748,tier 1,10,3,587,no,
STRM-104745,ACC-104749,tier 2,7,3,37,yes,not enough content
STRM-104746,ACC-104750,tier 3,5,3,583,no,
STRM-104747,ACC-104751,tier 2,7,3,565,no,
STRM-104748,ACC-104752,tier 2,7,3,211,yes,not enough content
STRM-104749,ACC-104753,tier 2,7,3,456,no,
STRM-104750,ACC-104754,tier 2,7,3,508,no,
STRM-104751,ACC-104755,tier 3,5,3,500,no,
STRM-104752,ACC-104756,tier 3,5,3,554,no,
STRM-104753,ACC-104757,tier 1,10,3,558,no,
STRM-104754,ACC-104758,tier 3,5,3,196,yes,not enough content
STRM-104755,ACC-104759,tier 2,7,3,291,no,
STRM-104756,ACC-104760,tier 3,5,3,482,no,
STRM-104757,ACC-104761,tier 2,7,3,214,yes,switch to competitor
STRM-104758,ACC-104762,tier 3,5,3,42,yes,switch to competitor
STRM-104759,ACC-104763,tier 3,5,3,290,yes,not enough content
STRM-104760,ACC-104764,tier 1,10,3,292,no,
STRM-104761,ACC-104765,tier 2,7,3,275,no,
STRM-104762,ACC-104766,tier 3,5,3,515,no,
STRM-104763,ACC-104767,tier 3,5,3,550,no,
STRM-104764,ACC-104768,tier 1,10,3,507,no,
STRM-104765,ACC-104769,tier 2,7,3,60,yes,switch to competitor
STRM-104766,ACC-104770,tier 2,7,3,260,yes,switch to competitor
STRM-104767,ACC-104771,tier 1,10,3,521,no,
STRM-104768,ACC-104772,tier 2,7,3,471,no,
STRM-104769,ACC-104773,tier 1,10,3,383,no,
STRM-104770,ACC-104774,tier 3,5,3,425,no,
STRM-104771,ACC-104775,tier 2,7,3,392,no,
STRM-104772,ACC-104776,tier 3,5,3,371,no,
STRM-104773,ACC-104777,tier 1,10,3,296,no,
STRM-104774,ACC-104778,tier 2,7,3,518,no,
STRM-104775,ACC-104779,tier 1,10,3,534,no,
STRM-104776,ACC-104780,tier 1,10,3,583,no,
STRM-104777,ACC-104781,tier 1,10,3,517,no,
STRM-104778,ACC-104782,tier 1,10,3,467,no,
STRM-104779,ACC-104783,tier 2,7,3,286,no,
STRM-104780,ACC-104784,tier 2,7,3,55,yes,not enough content
STRM-104781,ACC-104785,tier 2,7,3,541,no,
STRM-104782,ACC-104786,tier 2,7,3,243,no,
STRM-104783,ACC-104787,tier 3,5,3,22,yes,switch to competitor
STRM-104784,ACC-104788,tier 3,5,3,567,no,
STRM-104785,ACC-104789,tier 2,7,3,255,yes,too expensive
STRM-104786,ACC-104790,tier 2,7,3,540,no,
STRM-104787,ACC-104791,tier 1,10,3,414,no,
STRM-104788,ACC-104792,tier 3,5,3,448,no,
STRM-104789,ACC-104793,tier 1,10,3,107,yes,switch to competitor
STRM-104790,ACC-104794,tier 2,7,3,311,no,
STRM-104791,ACC-104795,tier 2,7,3,344,no,
STRM-104792,ACC-104796,tier 2,7,3,328,no,
STRM-104793,ACC-104797,tier 1,10,3,65,yes,too expensive
STRM-104794,ACC-104798,tier 3,5,3,38,yes,not enough content
STRM-104795,ACC-104799,tier 1,10,3,304,no,
STRM-104796,ACC-104800,tier 2,7,3,534,no,
STRM-104797,ACC-104801,tier 1,10,3,435,no,
STRM-104798,ACC-104802,tier 1,10,3,63,yes,switch to competitor
STRM-104799,ACC-104803,tier 3,5,3,266,yes,not enough content
STRM-104800,ACC-104804,tier 1,10,3,297,no,
STRM-104801,ACC-104805,tier 3,5,3,582,no,
STRM-104802,ACC-104806,tier 2,7,3,277,yes,not enough content
STRM-104803,ACC-104807,tier 1,10,3,384,no,
STRM-104804,ACC-104808,tier 3,5,3,404,no,
STRM-104805,ACC-104809,tier 1,10,3,443,no,
STRM-104806,ACC-104810,tier 3,5,3,550,no,
STRM-104807,ACC-104811,tier 1,10,3,175,yes,not enough content
STRM-104808,ACC-104812,tier 3,5,3,506,no,
STRM-104809,ACC-104813,tier 1,10,3,285,no,
STRM-104810,ACC-104814,tier 2,7,3,162,yes,not enough content
STRM-104811,ACC-104815,tier 3,5,3,569,no,
STRM-104812,ACC-104816,tier 3,5,3,14,yes,not enough content
STRM-104813,ACC-104817,tier 3,5,3,388,no,
STRM-104814,ACC-104818,tier 3,5,3,581,no,
STRM-104815,ACC-104819,tier 3,5,3,486,no,
STRM-104816,ACC-104820,tier 1,10,3,251,no,
STRM-104817,ACC-104821,tier 2,7,3,132,yes,switch to competitor
STRM-104818,ACC-104822,tier 2,7,3,224,no,
STRM-104819,ACC-104823,tier 2,7,3,486,no,
STRM-104820,ACC-104824,tier 2,7,3,441,no,
STRM-104821,ACC-104825,tier 2,7,3,351,no,
STRM-104822,ACC-104826,tier 1,10,3,47,yes,too expensive
STRM-104823,ACC-104827,tier 2,7,3,460,no,
STRM-104824,ACC-104828,tier 1,10,3,145,yes,switch to competitor
STRM-104825,ACC-104829,tier 2,7,3,327,no,
STRM-104826,ACC-104830,tier 2,7,3,271,no,
STRM-104827,ACC-104831,tier 3,5,3,231,no,
STRM-104828,ACC-104832,tier 2,7,3,476,no,
STRM-104829,ACC-104833,tier 2,7,3,334,no,
STRM-104830,ACC-104834,tier 1,10,3,193,yes,switch to competitor
STRM-104831,ACC-104835,tier 2,7,3,26,yes,switch to competitor
STRM-104832,ACC-104836,tier 1,10,3,314,no,
STRM-104833,ACC-104837,tier 2,7,3,518,no,
STRM-104834,ACC-104838,tier 2,7,3,236,no,
STRM-104835,ACC-104839,tier 1,10,3,227,no,
STRM-104836,ACC-104840,tier 2,7,3,284,no,
STRM-104837,ACC-104841,tier 3,5,3,428,no,
STRM-104838,ACC-104842,tier 3,5,3,164,yes,switch to competitor
STRM-104839,ACC-104843,tier 2,7,3,572,no,
STRM-104840,ACC-104844,tier 1,10,3,549,no,
STRM-104841,ACC-104845,tier 1,10,3,114,yes,too expensive
STRM-104842,ACC-104846,tier 2,7,3,475,no,
STRM-104843,ACC-104847,tier 3,5,3,480,no,
STRM-104844,ACC-104848,tier 1,10,3,87,yes,switch to competitor
STRM-104845,ACC-104849,tier 3,5,3,149,yes,not enough content
STRM-104846,ACC-104850,tier 1,10,3,469,no,
STRM-104847,ACC-104851,tier 3,5,3,104,yes,switch to competitor
STRM-104848,ACC-104852,tier 2,7,3,277,no,
STRM-104849,ACC-104853,tier 3,5,3,121,yes,switch to competitor
STRM-104850,ACC-104854,tier 2,7,3,324,no,
STRM-104851,ACC-104855,tier 2,7,3,301,no,
STRM-104852,ACC-104856,tier 1,10,3,154,yes,too expensive
STRM-104853,ACC-104857,tier 1,10,3,472,no,
STRM-104854,ACC-104858,tier 3,5,3,285,no,
STRM-104855,ACC-104859,tier 3,5,3,341,no,
STRM-104856,ACC-104860,tier 3,5,3,381,no,
STRM-104857,ACC-104861,tier 2,7,3,495,no,
STRM-104858,ACC-104862,tier 3,5,3,547,no,
STRM-104859,ACC-104863,tier 1,10,3,257,no,
STRM-104860,ACC-104864,tier 2,7,3,420,no,
STRM-104861,ACC-104865,tier 2,7,3,483,no,
STRM-104862,ACC-104866,tier 2,7,3,502,no,
STRM-104863,ACC-104867,tier 2,7,3,337,yes,too expensive
STRM-104864,ACC-104868,tier 1,10,3,245,no,
STRM-104865,ACC-104869,tier 2,7,3,528,no,
STRM-104866,ACC-104870,tier 3,5,3,301,no,
STRM-104867,ACC-104871,tier 2,7,3,362,no,
STRM-104868,ACC-104872,tier 1,10,3,333,yes,not enough content
STRM-104869,ACC-104873,tier 1,10,3,266,yes,switch to competitor
STRM-104870,ACC-104874,tier 1,10,3,97,yes,switch to competitor
STRM-104871,ACC-104875,tier 2,7,3,527,no,
STRM-104872,ACC-104876,tier 2,7,3,253,yes,switch to competitor
STRM-104873,ACC-104877,tier 2,7,3,585,no,
STRM-104874,ACC-104878,tier 2,7,3,381,no,
STRM-104875,ACC-104879,tier 2,7,3,232,no,
STRM-104876,ACC-104880,tier 3,5,3,19,yes,not enough content
STRM-104877,ACC-104881,tier 1,10,3,444,no,
STRM-104878,ACC-104882,tier 2,7,3,351,yes,too expensive
STRM-104879,ACC-104883,tier 3,5,3,190,yes,not enough content
STRM-104880,ACC-104884,tier 1,10,3,232,yes,switch to competitor
STRM-104881,ACC-104885,tier 1,10,3,77,yes,too expensive
STRM-104882,ACC-104886,tier 3,5,3,561,no,
STRM-104883,ACC-104887,tier 2,7,3,313,no,
STRM-104884,ACC-104888,tier 2,7,3,264,no,
STRM-104885,ACC-104889,tier 1,10,3,475,no,
STRM-104886,ACC-104890,tier 2,7,3,394,no,
STRM-104887,ACC-104891,tier 2,7,3,327,no,
STRM-104888,ACC-104892,tier 1,10,3,565,no,
STRM-104889,ACC-104893,tier 2,7,3,266,no,
STRM-104890,ACC-104894,tier 1,10,3,573,no,
STRM-104891,ACC-104895,tier 2,7,3,37,yes,too expensive
STRM-104892,ACC-104896,tier 1,10,3,512,no,
STRM-104893,ACC-104897,tier 1,10,3,499,no,
STRM-104894,ACC-104898,tier 2,7,3,45,yes,not enough content
STRM-104895,ACC-104899,tier 1,10,3,513,no,
STRM-104896,ACC-104900,tier 3,5,3,494,no,
STRM-104897,ACC-104901,tier 1,10,3,550,no,
STRM-104898,ACC-104902,tier 2,7,3,238,no,
STRM-104899,ACC-104903,tier 1,10,3,277,yes,too expensive
STRM-104900,ACC-104904,tier 2,7,3,303,no,
STRM-104901,ACC-104905,tier 3,5,3,269,no,
STRM-104902,ACC-104906,tier 1,10,3,489,no,
STRM-104903,ACC-104907,tier 3,5,3,477,no,
STRM-104904,ACC-104908,tier 1,10,3,255,no,
STRM-104905,ACC-104909,tier 2,7,3,16,yes,too expensive
STRM-104906,ACC-104910,tier 2,7,3,317,yes,switch to competitor
STRM-104907,ACC-104911,tier 3,5,3,505,no,
STRM-104908,ACC-104912,tier 2,7,3,283,no,
STRM-104909,ACC-104913,tier 2,7,3,354,no,
STRM-104910,ACC-104914,tier 1,10,3,452,no,
STRM-104911,ACC-104915,tier 1,10,3,276,no,
STRM-104912,ACC-104916,tier 3,5,3,438,no,
STRM-104913,ACC-104917,tier 2,7,3,235,no,
STRM-104914,ACC-104918,tier 2,7,3,7,yes,switch to competitor
STRM-104915,ACC-104919,tier 3,5,3,92,yes,too expensive
STRM-104916,ACC-104920,tier 2,7,3,160,yes,too expensive
STRM-104917,ACC-104921,tier 3,5,3,184,yes,not enough content
STRM-104918,ACC-104922,tier 2,7,3,323,no,
STRM-104919,ACC-104923,tier 2,7,3,251,yes,not enough content
STRM-104919,ACC-104924,tier 3,5,3,251,yes,too expensive
STRM-104920,ACC-104925,tier 1,10,3,158,yes,switch to competitor
STRM-104921,ACC-104926,tier 2,7,3,289,no,
STRM-104922,ACC-104927,tier 2,7,3,116,yes,too expensive
STRM-104923,ACC-104928,tier 1,10,3,205,yes,too expensive
STRM-104924,ACC-104929,tier 2,7,3,280,yes,switch to competitor
STRM-104925,ACC-104930,tier 3,5,3,392,no,
STRM-104926,ACC-104931,tier 2,7,3,290,no,
STRM-104927,ACC-104932,tier 2,7,3,52,yes,switch to competitor
STRM-104928,ACC-104933,tier 3,5,3,56,yes,not enough content
STRM-104929,ACC-104934,tier 2,7,3,81,yes,not enough content
STRM-104930,ACC-104935,tier 2,7,3,335,no,
STRM-104931,ACC-104936,tier 2,7,3,366,no,
STRM-104932,ACC-104937,tier 3,5,3,320,no,
STRM-104933,ACC-104938,tier 2,7,3,462,no,
STRM-104934,ACC-104939,tier 3,5,3,282,no,
STRM-104935,ACC-104940,tier 3,5,3,573,no,
STRM-104936,ACC-104941,tier 2,7,3,563,no,
STRM-104937,ACC-104942,tier 2,7,3,83,yes,not enough content
STRM-104938,ACC-104943,tier 3,5,3,219,yes,not enough content
STRM-104939,ACC-104944,tier 2,7,3,528,no,
STRM-104940,ACC-104945,tier 3,5,3,287,yes,switch to competitor
STRM-104941,ACC-104946,tier 3,5,3,286,no,
STRM-104942,ACC-104947,tier 2,7,3,392,no,
STRM-104943,ACC-104948,tier 2,7,3,583,no,
STRM-104944,ACC-104949,tier 3,5,3,323,no,
STRM-104945,ACC-104950,tier 3,5,3,73,yes,too expensive
STRM-104946,ACC-104951,tier 2,7,3,455,no,
STRM-104947,ACC-104952,tier 1,10,3,73,yes,not enough content
STRM-104948,ACC-104953,tier 2,7,3,315,no,
STRM-104949,ACC-104954,tier 2,7,3,251,no,
STRM-104950,ACC-104955,tier 2,7,3,273,no,
STRM-104951,ACC-104956,tier 2,7,3,171,yes,not enough content
STRM-104952,ACC-104957,tier 2,7,3,430,no,
STRM-104953,ACC-104958,tier 2,7,3,527,no,
STRM-104954,ACC-104959,tier 1,10,3,252,no,
STRM-104955,ACC-104960,tier 2,7,3,539,no,
STRM-104956,ACC-104961,tier 2,7,3,488,no,
STRM-104957,ACC-104962,tier 1,10,3,557,no,
STRM-104958,ACC-104963,tier 2,7,3,513,no,
STRM-104959,ACC-104964,tier 2,7,3,487,no,
STRM-104960,ACC-104965,tier 2,7,3,568,no,
STRM-104961,ACC-104966,tier 1,10,3,224,yes,switch to competitor
STRM-104962,ACC-104967,tier 3,5,3,450,no,
STRM-104963,ACC-104968,tier 2,7,3,315,no,
STRM-104964,ACC-104969,tier 3,5,3,20,yes,switch to competitor
STRM-104965,ACC-104970,tier 2,7,3,325,yes,too expensive
STRM-104966,ACC-104971,tier 2,7,3,347,yes,too expensive
STRM-104967,ACC-104972,tier 3,5,3,341,no,
STRM-104968,ACC-104973,tier 2,7,3,285,no,
STRM-104969,ACC-104974,tier 2,7,3,52,yes,switch to competitor
STRM-104970,ACC-104975,tier 2,7,3,407,no,
STRM-104971,ACC-104976,tier 2,7,3,112,yes,not enough content
STRM-104972,ACC-104977,tier 1,10,3,450,no,
STRM-104973,ACC-104978,tier 1,10,3,401,no,
STRM-104974,ACC-104979,tier 1,10,3,564,no,
STRM-104975,ACC-104980,tier 1,10,3,443,no,
STRM-104976,ACC-104981,tier 3,5,3,429,no,
STRM-104977,ACC-104982,tier 1,10,3,223,yes,not enough content
STRM-104978,ACC-104983,tier 2,7,3,39,yes,not enough content
STRM-104979,ACC-104984,tier 3,5,3,393,no,
STRM-104980,ACC-104985,tier 2,7,3,325,no,
STRM-104981,ACC-104986,tier 1,10,3,446,no,
STRM-104982,ACC-104987,tier 2,7,3,312,no,
STRM-104983,ACC-104988,tier 2,7,3,277,no,
STRM-104984,ACC-104989,tier 2,7,3,234,no,
STRM-104985,ACC-104990,tier 3,5,3,467,no,
STRM-104986,ACC-104991,tier 3,5,3,336,yes,too expensive
STRM-104987,ACC-104992,tier 2,7,3,578,no,
STRM-104988,ACC-104993,tier 2,7,3,367,no,
STRM-104989,ACC-104994,tier 2,7,3,283,no,
STRM-104990,ACC-104995,tier 1,10,3,230,no,
STRM-104991,ACC-104996,tier 3,5,3,548,no,
STRM-104992,ACC-104997,tier 1,10,3,389,no,
STRM-104993,ACC-104998,tier 2,7,3,447,no,
STRM-104994,ACC-104999,tier 3,5,3,261,yes,not enough content
STRM-104995,ACC-105000,tier 2,7,3,284,no,
STRM-104996,ACC-105001,tier 2,7,3,238,no,
STRM-104997,ACC-105002,tier 2,7,3,428,no,
STRM-104998,ACC-105003,tier 3,5,3,120,yes,not enough content
STRM-104999,ACC-105004,tier 2,7,3,7,yes,switch to competitor
STRM-105000,ACC-105005,tier 3,5,3,488,no,
STRM-105001,ACC-105006,tier 1,10,3,327,yes,not enough content
STRM-105002,ACC-105007,tier 3,5,3,449,no,
STRM-105003,ACC-105008,tier 3,5,3,199,yes,switch to competitor
STRM-105004,ACC-105009,tier 1,10,3,293,no,
STRM-105005,ACC-105010,tier 2,7,3,582,no,
STRM-105006,ACC-105011,tier 1,10,3,315,no,
STRM-105007,ACC-105012,tier 2,7,3,21,yes,not enough content
STRM-105008,ACC-105013,tier 2,7,3,383,no,
STRM-105009,ACC-105014,tier 2,7,3,567,no,
STRM-105010,ACC-105015,tier 1,10,3,399,no,
STRM-105011,ACC-105016,tier 1,10,3,264,no,
STRM-105012,ACC-105017,tier 1,10,3,478,no,
STRM-105013,ACC-105018,tier 2,7,3,257,yes,too expensive
STRM-105014,ACC-105019,tier 2,7,3,402,no,
STRM-105015,ACC-105020,tier 3,5,3,508,no,
STRM-105016,ACC-105021,tier 2,7,3,349,no,
STRM-105017,ACC-105022,tier 2,7,3,294,no,
STRM-105018,ACC-105023,tier 3,5,3,563,no,
STRM-105019,ACC-105024,tier 2,7,3,296,yes,not enough content
STRM-105020,ACC-105025,tier 3,5,3,250,no,
STRM-105021,ACC-105026,tier 2,7,3,425,no,
STRM-105022,ACC-105027,tier 2,7,3,218,yes,not enough content
STRM-105023,ACC-105028,tier 1,10,3,303,no,
STRM-105024,ACC-105029,tier 2,7,3,308,no,
STRM-105025,ACC-105030,tier 1,10,3,480,no,
STRM-105026,ACC-105031,tier 2,7,3,381,no,
STRM-105027,ACC-105032,tier 2,7,3,525,no,
STRM-105028,ACC-105033,tier 2,7,3,230,no,
STRM-105029,ACC-105034,tier 2,7,3,379,no,
STRM-105030,ACC-105035,tier 1,10,3,311,no,
STRM-105031,ACC-105036,tier 2,7,3,135,yes,switch to competitor
STRM-105032,ACC-105037,tier 2,7,3,521,no,
STRM-105033,ACC-105038,tier 3,5,3,402,no,
STRM-105034,ACC-105039,tier 2,7,3,586,no,
STRM-105035,ACC-105040,tier 3,5,3,110,yes,switch to competitor
STRM-105036,ACC-105041,tier 3,5,3,319,no,
STRM-105037,ACC-105042,tier 2,7,3,497,no,
STRM-105038,ACC-105043,tier 1,10,3,286,no,
STRM-105039,ACC-105044,tier 2,7,3,225,no,
STRM-105040,ACC-105045,tier 2,7,3,539,no,
STRM-105041,ACC-105046,tier 2,7,3,561,no,
STRM-105042,ACC-105047,tier 2,7,3,324,yes,switch to competitor
STRM-105043,ACC-105048,tier 2,7,3,211,yes,not enough content
STRM-105044,ACC-105049,tier 2,7,3,419,no,
STRM-105045,ACC-105050,tier 2,7,3,423,no,
STRM-105046,ACC-105051,tier 1,10,3,245,no,
STRM-105047,ACC-105052,tier 3,5,3,237,no,
STRM-105048,ACC-105053,tier 1,10,3,233,no,
STRM-105049,ACC-105054,tier 1,10,3,453,no,
STRM-105050,ACC-105055,tier 2,7,3,493,no,
STRM-105051,ACC-105056,tier 2,7,3,338,no,
STRM-105052,ACC-105057,tier 2,7,3,227,no,
STRM-105053,ACC-105058,tier 2,7,3,239,no,
STRM-105054,ACC-105059,tier 2,7,3,456,no,
STRM-105055,ACC-105060,tier 2,7,3,242,yes,not enough content
STRM-105056,ACC-105061,tier 3,5,3,285,no,
STRM-105057,ACC-105062,tier 3,5,3,122,yes,too expensive
STRM-105058,ACC-105063,tier 2,7,3,91,yes,not enough content
STRM-105059,ACC-105064,tier 2,7,3,466,no,
STRM-105060,ACC-105065,tier 2,7,3,12,yes,too expensive
STRM-105061,ACC-105066,tier 1,10,3,499,no,
STRM-105062,ACC-105067,tier 2,7,3,436,no,
STRM-105063,ACC-105068,tier 2,7,3,360,yes,switch to competitor
STRM-105064,ACC-105069,tier 3,5,3,196,yes,switch to competitor
STRM-105065,ACC-105070,tier 1,10,3,335,yes,switch to competitor
STRM-105066,ACC-105071,tier 2,7,3,235,no,
STRM-105067,ACC-105072,tier 2,7,3,475,no,
STRM-105068,ACC-105073,tier 2,7,3,219,yes,too expensive
STRM-105069,ACC-105074,tier 1,10,3,143,yes,not enough content
STRM-105070,ACC-105075,tier 3,5,3,349,no,
STRM-105071,ACC-105076,tier 2,7,3,329,no,
STRM-105072,ACC-105077,tier 2,7,3,43,yes,switch to competitor
STRM-105073,ACC-105078,tier 1,10,3,303,no,
STRM-105074,ACC-105079,tier 2,7,3,571,no,
STRM-105075,ACC-105080,tier 2,7,3,107,yes,not enough content
STRM-105076,ACC-105081,tier 1,10,3,569,no,
STRM-105077,ACC-105082,tier 1,10,3,335,no,
STRM-105078,ACC-105083,tier 3,5,3,401,no,
STRM-105079,ACC-105084,tier 1,10,3,518,no,
STRM-105080,ACC-105085,tier 1,10,3,265,yes,not enough content
STRM-105081,ACC-105086,tier 2,7,3,328,no,
STRM-105082,ACC-105087,tier 3,5,3,87,yes,switch to competitor
STRM-105083,ACC-105088,tier 1,10,3,427,no,
STRM-105084,ACC-105089,tier 2,7,3,97,yes,too expensive
STRM-105085,ACC-105090,tier 1,10,3,70,yes,not enough content
STRM-105086,ACC-105091,tier 1,10,3,58,yes,switch to competitor
STRM-105087,ACC-105092,tier 1,10,3,47,yes,not enough content
STRM-105088,ACC-105093,tier 3,5,3,5,yes,not enough content
STRM-105089,ACC-105094,tier 1,10,3,365,no,
STRM-105090,ACC-105095,tier 1,10,3,251,yes,not enough content
STRM-105091,ACC-105096,tier 2,7,3,537,no,
STRM-105092,ACC-105097,tier 3,5,3,535,no,
STRM-105093,ACC-105098,tier 2,7,3,460,no,
STRM-105094,ACC-105099,tier 2,7,3,358,no,
STRM-105095,ACC-105100,tier 1,10,3,62,yes,not enough content
STRM-105096,ACC-105101,tier 2,7,3,262,no,
STRM-105097,ACC-105102,tier 2,7,3,330,no,
STRM-105098,ACC-105103,tier 2,7,3,484,no,
STRM-105099,ACC-105104,tier 2,7,3,420,no,
STRM-105100,ACC-105105,tier 2,7,3,321,no,
STRM-105101,ACC-105106,tier 1,10,3,458,no,
STRM-105102,ACC-105107,tier 2,7,3,125,yes,not enough content
STRM-105103,ACC-105108,tier 1,10,3,347,yes,too expensive
STRM-105104,ACC-105109,tier 3,5,3,361,no,
STRM-105105,ACC-105110,tier 3,5,3,241,no,
STRM-105106,ACC-105111,tier 3,5,3,485,no,
STRM-105107,ACC-105112,tier 3,5,3,558,no,
STRM-105108,ACC-105113,tier 2,7,3,392,no,
STRM-105109,ACC-105114,tier 2,7,3,423,no,
STRM-105110,ACC-105115,tier 2,7,3,329,no,
STRM-105111,ACC-105116,tier 2,7,3,24,yes,too expensive
STRM-105112,ACC-105117,tier 2,7,3,181,yes,switch to competitor
STRM-105113,ACC-105118,tier 2,7,3,348,no,
STRM-105114,ACC-105119,tier 3,5,3,391,no,
STRM-105115,ACC-105120,tier 2,7,3,93,yes,too expensive
STRM-105116,ACC-105121,tier 2,7,3,552,no,
STRM-105117,ACC-105122,tier 3,5,3,534,no,
STRM-105118,ACC-105123,tier 1,10,3,329,yes,too expensive
STRM-105119,ACC-105124,tier 2,7,3,586,no,
STRM-105120,ACC-105125,tier 3,5,3,156,yes,too expensive
STRM-105121,ACC-105126,tier 2,7,3,80,yes,not enough content
STRM-105122,ACC-105127,tier 2,7,3,379,no,
STRM-105123,ACC-105128,tier 1,10,3,451,no,
STRM-105124,ACC-105129,tier 2,7,3,500,no,
STRM-105125,ACC-105130,tier 3,5,3,51,yes,not enough content
STRM-105126,ACC-105131,tier 2,7,3,553,no,
STRM-105127,ACC-105132,tier 2,7,3,367,no,
STRM-105128,ACC-105133,tier 1,10,3,116,yes,switch to competitor
STRM-105129,ACC-105134,tier 1,10,3,192,yes,switch to competitor
STRM-105130,ACC-105135,tier 3,5,3,403,no,
STRM-105131,ACC-105136,tier 2,7,3,202,yes,switch to competitor
STRM-105132,ACC-105137,tier 2,7,3,171,yes,not enough content
STRM-105133,ACC-105138,tier 1,10,3,424,no,
